Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
    GEICO,,—,,221,-0.0543398082124416,416,-1.04522613065327,452,0.263096623981374,970,0.625402965828498,1221,23.0377358490566,1314,0.342365815528921,1113,0.329875518672199,916,0.328080229226361,649,0.444520547945206,1117,0.554893194237457,576,2.32258064516129,680,0.418461538461538,1127,0.364842991259307,1159,0.434407796101949,460,0.25040827436037,462,0.216799624589395,-310,0.0957085520222291,2449,1.218407960199,1506,3.61151079136691,3428,0.162718944320501,1259,0.0472562119960964,-1880,-0.0694983549591512,3635,0.113395308210631
    Berkshire Hathaway Reinsurance Group,,—,,-647,0.159085320875338,547,-1.37437185929648,1047,0.609429569266589,417,0.268858800773694,-1069,-20.1698113207547,1658,0.431995831162064,1427,0.42294013040901,1324,0.474212034383954,250,0.171232876712329,176,0.0874316939890711,-714,-2.87903225806452,304,0.187076923076923,1294,0.418905794755584,606,0.227136431784108,553,0.301034295046271,1012,0.474894415767245,-3648,1.12627354121642,-1109,-0.551741293532338,-1472,-3.52997601918465,-2700,-0.128162529073907,-930,-0.0349072892425494,1465,0.0541569627740194,1904,0.0593960569004243
      Property/Casualty,,—,,-150,0.0368822227686255,1006,-2.52763819095477,1108,0.644935972060536,385,0.24822695035461,-1178,-22.2264150943396,1588,0.413757165190203,1477,0.437759336099585,776,0.277936962750716,782,0.535616438356164,260,0.129160457029309,-321,-1.29435483870968,695,0.427692307692308,1248,0.404014244091939,1411,0.528860569715142,1095,0.596080566140446,895,0.419990614734866,-1595,0.492435937017598,-207,-0.102985074626866,16,0.0383693045563549,—,,—,,2180,0.0805885179845477,3508,0.109433491390067
        General Re Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,151,0.0821992378878606,128,0.0600656968559362,—,,—,,—,,—,,—,,—,,—,
        NICO Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,944,0.513881328252586,767,0.35992491787893,—,,—,,—,,—,,—,,—,,—,
      Life/Health,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-99,-0.0678082191780822,-197,-0.0978638847491306,-700,-2.82258064516129,-190,-0.116923076923077,379,0.122693428293946,-173,-0.0648425787106447,130,0.0707675557974959,305,0.143125293289535,-52,0.0160543377585675,182,0.090547263681592,159,0.381294964028777,—,,—,,109,0.00402942589922738,354,0.0110431744447217
        General Re Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-18,-0.00979858464888405,73,0.0342562177381511,—,,—,,—,,—,,—,,—,,—,
        BHLN Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,148,0.08056614044638,232,0.108869075551384,—,,—,,—,,—,,—,,—,,—,
      Variable Annuity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,34,0.0169154228855721,167,0.400479616306954,—,,—,,467,0.0172636871095338,233,0.00726853007237335
      Periodic Payment Annuity,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,-202,-0.109961894393032,-128,-0.0600656968559362,-671,0.207162704538438,-340,-0.169154228855721,-549,-1.31654676258993,—,,—,,-623,-0.02303057188274,-650,-0.0202770152233591
      Retroactive Reinsurance,,—,,-371,0.0912220309810671,-433,1.08793969849246,-387,-0.225261932479627,-412,-0.265635074145712,-214,-4.0377358490566,-173,-0.0450755601875977,-375,-0.111144042679312,-414,-0.148280802292264,-448,-0.306849315068493,-90,-0.0447093889716841,645,2.6008064516129,-201,-0.123692307692308,-333,-0.107801877630301,-632,-0.23688155922039,-470,-0.255851932498639,-60,-0.0281557954012201,-1330,0.410620561901822,-778,-0.387064676616915,-1265,-3.03357314148681,—,,—,,-668,-0.0246940963365495,-1541,-0.0480721237833791
      Quota Share,,—,,-57,0.0140152446520777,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Other Multi-line Property/Casualty,,—,,-69,0.0169658224735677,-26,0.0653266331658292,326,0.189755529685681,444,0.286266924564797,323,6.09433962264151,243,0.063314226159458,325,0.0963248369887374,962,0.344555873925501,15,0.0102739726027397,203,0.100844510680576,-338,-1.36290322580645,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
    Berkshire Hathaway Primary Group ( BHPG ),,—,,30,-0.0073764445537251,32,-0.0804020100502512,74,0.0430733410942957,161,0.103803997421019,235,4.43396226415094,340,0.088587806149036,279,0.0826911677534084,210,0.0752148997134671,84,0.0575342465753425,268,0.133134624937904,242,0.975806451612903,286,0.176,385,0.124635804467465,626,0.234632683658171,824,0.448557430593359,657,0.30830595964336,719,-0.221982093238654,670,0.333333333333333,383,0.918465227817746,110,0.0052214363696777,607,0.0227835748066962,393,0.0145281135632694,1374,0.0428624906413776
    General Re-Insurance Group,,—,,-3671,0.902630931890829,-1393,3.5,145,0.0844004656577416,3,0.00193423597678917,-334,-6.30188679245283,526,0.137050547159979,555,0.164493183165382,342,0.122492836676218,477,0.326712328767123,452,0.224540486835569,144,0.580645161290323,355,0.218461538461538,283,0.0916154095176433,277,0.103823088455772,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Global Life/Health,,—,,-82,0.020162281780182,-55,0.138190954773869,58,0.0337601862630966,85,0.0548033526756931,111,2.09433962264151,153,0.0398645127670662,80,0.02371072910492,179,0.0641117478510029,177,0.121232876712329,163,0.0809736711376056,137,0.55241935483871,-44,-0.0270769230769231,112,0.0362576885723535,73,0.0273613193403298,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Faraday (London Market),,—,,—,,-4,0.0100502512562814,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Property/Casualty,,—,,-3589,0.882468650110647,-1334,3.35175879396985,87,0.0506402793946449,-82,-0.0528691166989039,-445,-8.39622641509434,373,0.097186034392913,475,0.140782454060462,163,0.0583810888252149,300,0.205479452054795,289,0.143566815697963,7,0.0282258064516129,399,0.245538461538462,171,0.0553577209452897,204,0.0764617691154423,—,,—,,—,,—,,—,,—,,—,,—,,—,
        International Property/Casualty,,—,,-746,0.183427587902631,-315,0.791457286432161,20,0.0116414435389988,-93,-0.0599613152804642,-138,-2.60377358490566,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        North American Property/Casualty,,—,,-2843,0.699041062208016,-1019,2.56030150753769,67,0.0389988358556461,11,0.00709219858156028,-307,-5.79245283018868,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  BNSF,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,6792,0.322399962025917,7861,0.295060430898581,7708,0.28494325533252,6614,0.206326428749688
  Service and Retailing,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2879,0.136659230075473,4711,0.176826064109301,5042,0.18638867324683,5176,0.16146743199401
    Service,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2628,0.124744861631936,4481,0.168193078597703,4771,0.176370559313889,4721,0.147273521337659
    McLane,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,251,0.0119143684435373,230,0.00863298551159823,271,0.0100181139329415,455,0.014193910656351401
  Pilot Travel Center (Pilot),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,0,,968,0.0301971549787871
  Berkshire Hathaway Energy (BHE),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2548,0.12094745336308,3293,0.123601831694317,3146,0.116298842926324,940,0.0293236835537809
Insurance Claims & Losses,,12416,1.0,16866,1.0,5137,1.0,5955,1.0,6360,1.0,7128,1.0,7749,1.0,8523,1.0,9332,1.0,10457,1.0,10631,1.0,12013,1.0,12700,1.0,14255,1.0,18532,1.0,21717,1.0,32888,1.0,41501,1.0,42708,1.0,46386,1.0,43045,1.0,53733,1.0,60903,1.0,59295,1.0
  Insurance Group,,12416,1.0,16866,1.0,5137,1.0,5955,1.0,6360,1.0,7128,1.0,7749,1.0,8523,1.0,9332,1.0,10457,1.0,10631,1.0,12013,1.0,12700,1.0,14255,1.0,18532,1.0,21717,1.0,32888,1.0,41501,1.0,42708,1.0,46386,1.0,43045,1.0,53733,1.0,60903,1.0,59295,1.0
    GEICO,,4809,0.38732280927835,4842,0.287086446104589,5137,1.0,5955,1.0,6360,1.0,7128,1.0,7749,1.0,8523,1.0,9332,1.0,10457,1.0,10631,1.0,12013,1.0,12700,1.0,14255,1.0,15924,0.859270451111591,18647,0.858636091541189,21044,0.639868645098516,25497,0.614370738054505,26278,0.615294558396553,28937,0.623830466088906,26018,0.60443721686607,30999,0.576908045335269,36297,0.595980493571745,31814,0.536537650729404
    Berkshire Hathaway Reinsurance Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,2608,0.140729548888409,3070,0.141363908458811,7980,0.24264169301873,11493,0.276933085949736,11169,0.261520089912897,11113,0.239576596386841,9898,0.229945405970496,14627,0.272216328885415,14717,0.241646552714973,16257,0.274171515304832
      Property/Casualty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4336,0.131841401118949,7217,0.173899424110262,6929,0.162241266273298,7313,0.157655327038331,9898,0.229945405970496,9878,0.183834887313197,10605,0.174129353233831,12664,0.213576186862299
      Life/Health,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3644,0.110800291899781,4276,0.103033661839474,4240,0.0992788236395991,3800,0.0819212693485103,—,,4749,0.0883814415722182,4112,0.0675171994811421,3593,0.0605953284425331
    Berkshire Hathaway Primary Group ( BHPG ),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,3864,0.117489661882754,4511,0.108696175995759,5261,0.12318535169055,6336,0.136592937524253,7129,0.165617377163434,8107,0.150875625779316,9889,0.162372953713282,11224,0.189290833965764
    General Re-Insurance Group,,7607,0.61267719072165,12024,0.712913553895411,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Global Life/Health,,1869,0.150531572164948,2070,0.12273212379936,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
      Property/Casualty,,5738,0.462145618556701,9954,0.590181430096051,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        International Property/Casualty,,2577,0.207554768041237,3143,0.186351239179414,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        North American Property/Casualty,,3161,0.254590850515464,6811,0.403830190916637,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
Loss Ratio,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Insurance Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,84.79,,76.63,,—,,75.5,,81.02,,82.31,,71.09,
    GEICO,,85.7,,79.9,,77,,76.5,,71.3,,70.6,,70.1,,72.2,,74.8,,77,,74.4,,78.2,,75.9,,76.7,,77.7,,82.1,,82.6,,86.6,,78.8,,—,,74.1,,82.2,,93.1,,81,
    Berkshire Hathaway Primary Group ( BHPG ),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,61.8,,63.1,,64.9,,—,,74.1,,70,,71.9,,65.5,
    Berkshire Hathaway Reinsurance Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,92.98,,78.35,,—,,79.46,,76.93,,69.21,,60.19,
      Life/Health,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,79.4,,88.9,,79.6,,—,,83.3,,87.3,,78.7,,70.8,
      Property/Casualty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,60.1,,95.6,,77.6,,—,,81,,71.9,,66.1,,57.7,
Combined Ratio,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Insurance Group,,—,,—,,—,,—,,—,,—,,—,,89.4,,89.5,,94.8,,93.5,,99.2,,95.3,,91.6,,93.5,,95.6,,98.2,,102.53,,94.45,,—,,74.1,,97.08,,98.92,,89.36,
    Berkshire Hathaway Primary Group ( BHPG ),,—,,—,,—,,—,,—,,—,,—,,86,,89.2,,95.3,,84.2,,86.2,,87.4,,88.5,,85.7,,84.7,,89.5,,89.9,,91.8,,—,,98.8,,94.8,,97.1,,92,
    GEICO,,85.7,,96.4,,93.8,,94.2,,89.1,,87.9,,88.1,,90.6,,92.7,,94.4,,93.5,,99.2,,95.9,,93.9,,94.3,,98,,98.2,,101.1,,92.7,,—,,90.2,,96.7,,104.8,,90.7,
    Berkshire Hathaway Reinsurance Group,,—,,—,,—,,—,,—,,—,,—,,88,,76,,94.8,,98.1,,107.8,,96.9,,85.3,,94,,94.2,,90.3,,113.32,,100.17,,—,,106.5,,97.73,,89.24,,85.7,
      Life/Health,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,93.3,,101.1,,96.6,,—,,100.3,,107.5,,97.9,,93,
      Property/Casualty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,87.6,,121.1,,102.3,,—,,106.5,,95.1,,86.4,,84,
    General Re,,—,,—,,—,,—,,—,,—,,—,,90.9,,94.3,,91.8,,92.1,,97.5,,94,,95.3,,95.6,,97.8,,96.6,,—,,—,,—,,—,,—,,—,,—,
Expense Ratio,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
  Insurance Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,17.74,,17.81,,—,,20.1,,16.06,,16.61,,18.27,
    Berkshire Hathaway Primary Group ( BHPG ),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,27.7,,26.8,,26.9,,—,,24.7,,24.8,,25.2,,26.5,
    Berkshire Hathaway Reinsurance Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,20.34,,21.82,,—,,22.4,,17.06,,20.02,,25.51,
      Property/Casualty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,27.5,,25.5,,24.7,,—,,25.5,,23.2,,20.3,,26.3,
      Life/Health,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,13.9,,12.2,,17,,—,,17,,20.2,,19.2,,22.2,
    GEICO,,—,,16.5,,16.8,,17.7,,17.8,,17.3,,18,,18.4,,17.9,,18.2,,17.8,,18.1,,20,,17.2,,16.6,,15.9,,15.6,,14.5,,13.9,,—,,16.1,,14.5,,11.7,,9.7,
Catastrophe Losses,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,190,1.0,162,1.0,—,,—,,2641,1.0,937,1.0
  Insurance Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,190,1.0,162,1.0,—,,—,,2641,1.0,937,1.0
    Berkshire Hathaway Reinsurance Group,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,162,1.0,—,,—,,2000,0.757288905717531,900,0.96051227321238
      Property/Casualty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,162,1.0,—,,—,,2000,0.757288905717531,900,0.96051227321238
    Berkshire Hathaway Primary Group ( BHPG ),,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,190,1.0,—,,—,,—,,641,0.242711094282469,37,0.0394877267876201
Gross Loss and LAE Reserves,,—,,—,,—,,—,,—,,—,,47612,1.0,56002,1.0,56620,1.0,60940,1.0,61531,1.0,63819,1.0,64160,1.0,64866,1.0,71477,1.0,73144,1.0,74906,1.0,90756,1.0,72715.5,1.0,—,,—,,—,,—,,—,
  Property and Casualty Reinsurance,,—,,—,,—,,—,,—,,—,,37276,0.782911870956902,44725,0.798632191707439,44420,0.784528435181915,47227,0.774975385625205,47005,0.763923875769937,47777,0.74863285228537,47147,0.734834788029925,46114,0.710911725711467,50706,0.70940302474922,49537,0.677253089795472,49785,0.664633006701733,72656,0.800564150028648,72696,0.999731831590239,—,,—,,—,,—,,—,
    Casualty Reinsurance,,—,,—,,—,,—,,—,,—,,30875,0.648470973704108,39061,0.697492946680476,38068,0.672341928647121,39758,0.652412208729898,39279,0.638361151289594,40147,0.629075980507372,39589,0.617035536159601,38702,0.596645392038973,44111,0.617135582075353,43083,0.589016187247074,43313,0.578231383333778,63495,0.699623165410551,62904,0.865070033211626,—,,—,,—,,—,,—,
      General Re,,—,,—,,—,,—,,—,,—,,17510,0.367764429135512,17001,0.303578443627013,15546,0.274567290709996,15062,0.24716114210699,13864,0.225317319725017,13338,0.208997320547172,13189,0.20556421446384,12888,0.198686522985848,12430,0.17390209438001,12040,0.164606803018703,11408,0.152297546257977,—,,—,,—,,—,,—,,—,,—,
        General Re - General Liability and Other Casualty,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,4230,0.0578311276386306,—,,—,,—,,—,,—,,—,,—,,—,
        General Re - Professional Liability,,—,,—,,—,,—,,—,,—,,1832,0.0384776946988154,1646,0.0293918074354487,1450,0.0256093253267397,1314,0.0215621923203151,946,0.0153743641416522,723,0.0113289145865651,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,
        General Re - Mass Tort - Asbestos/Environmental,,—,,—,,—,,—,,—,,—,,1853,0.0389187599764765,1841,0.032873825934788,1810,0.0319675026492406,1738,0.0285198555956679,1677,0.027254554614747,1642,0.0257290148701797,1598,0.0249064837905237,1539,0.023725834797891,1522,0.0212935629643102,1519,0.0207672536366619,—,,—,,—,,—,,—,,—,,—,,—,
        General Re - Other General Liability,,—,,—,,—,,—,,—,,—,,3588,0.0753591531546669,3127,0.0558372915253027,2908,0.0513599434828682,2890,0.0474236954381359,2651,0.0430839739318392,2648,0.0414923455397295,2590,0.0403678304239401,2462,0.0379551691178738,2231,0.0312128376960421,—,,—,,—,,—,,—,,—,,—,,—,,—,
        General Re - Other Casualty,,—,,—,,—,,—,,—,,—,,4129,0.0867218348315551,4099,0.0731938145066248,3399,0.0600317908866125,2968,0.0487036429274696,2482,0.0403373909086477,2277,0.0356790297560288,2765,0.0430953865336658,2288,0.0352727160608023,2162,0.0302474922002882,—,,—,,—,,—,,—,,—,,—,,—,,—,
        General Re - Worker's Compensation,,—,,—,,—,,—,,—,,—,,3206,0.067335965722927,3284,0.0586407628298989,3108,0.054892264217591,3076,0.050475877912701,3049,0.0495522582113081,2955,0.046302825177455,2887,0.0449968827930175,2830,0.0436284031696112,2720,0.0380541992529065,2542,0.0347533632286996,11408,0.152297546257977,—,,—,,—,,—,,—,,—,,—,
        General Re - Auto Liability,,—,,—,,—,,—,,—,,—,,2902,0.0609510207510712,3004,0.0536409413949502,2871,0.0507064641469445,3076,0.050475877912701,3059,0.0497147779168224,3093,0.0484651906172143,3349,0.0521976309226933,3769,0.0581043998396695,3795,0.0530940022664633,3749,0.0512550585147107,—,,—,,—,,—,,—,,—,,—,,—,
      BHRG - Casualty Reinsurance,,—,,—,,—,,—,,—,,—,,13365,0.280706544568596,22060,0.393914503053462,22522,0.397774637937125,24696,0.405251066622908,25415,0.413043831564577,26809,0.4200786599602,26400,0.411471321695761,25814,0.397958869053125,31681,0.443233487695343,31043,0.424409384228371,31905,0.425933837075802,63495,0.699623165410551,62904,0.865070033211626,—,,—,,—,,—,,—,
        Case - BHRG - Casualty Reinsurance,,—,,—,,—,,—,,—,,—,,2244,0.0471309753843569,2143,0.0382664904824828,2426,0.0428470505121865,2669,0.0437971775516902,2791,0.0453592498090393,3445,0.0539807894200787,3365,0.0524470074812968,3202,0.0493633028088675,2618,0.0366271667809225,2606,0.0356283495570382,2399,0.032026806931354,9441,0.104026180087267,9504,0.13070115724983,—,,—,,—,,—,,—,
        Other - Retroactive,,—,,—,,—,,—,,—,,—,,8054,0.16915903553726,17257,0.308149708938966,16630,0.293712469092194,17973,0.294929438792255,18720,0.304236888722758,4576,0.0717027844372366,5044,0.0786159600997506,17716,0.273116887121142,24326,0.340333254053752,23732,0.324455867877064,24675,0.329412864123034,42937,0.473103706641985,41834,0.575310628407974,—,,—,,—,,—,,—,
        IBNR - Casualty Reinsurance,,—,,—,,—,,—,,—,,—,,3067,0.0644165336469798,2660,0.0474983036320131,3466,0.0612151183327446,4054,0.0665244502789629,3904,0.0634476930327802,18788,0.294395086102885,17991,0.280408354114713,4896,0.0754786791231153,4737,0.0662730668606685,4705,0.0643251667942688,4831,0.0644941660214135,11117,0.122493278681299,11566,0.159058247553823,—,,—,,—,,—,,—,
    Property Reinsurance,,—,,—,,—,,—,,—,,—,,6401,0.134440897252793,5664,0.101139245026963,6352,0.112186506534793,7469,0.122563176895307,7726,0.125562724480343,7630,0.119556871777997,7558,0.117799251870324,7412,0.114266333672494,6595,0.0922674426738671,6454,0.0882369025483977,6472,0.0864016233679545,9161,0.100940984618097,9792,0.134661798378613,—,,—,,—,,—,,—,
      General Re,,—,,—,,—,,—,,—,,—,,2934,0.0616231202217928,2830,0.050533909503232,2695,0.0475980219003886,2532,0.0415490646537578,2561,0.0416212965822106,2950,0.0462244786035507,2772,0.0432044887780549,2780,0.0428575833256251,2360,0.0330176140576689,2084,0.0284917423165263,2012,0.0268603316156249,—,,—,,—,,—,,—,,—,,—,
      BHRG - Property Reinsurance,,—,,—,,—,,—,,—,,—,,3467,0.0728177770310006,2834,0.0506053355237313,3657,0.0645884846344048,4937,0.081014112241549,5165,0.0839414278981327,4680,0.0733323931744465,4786,0.0745947630922693,4632,0.0714087503468689,4235,0.0592498286161982,4370,0.0597451602318714,4460,0.0595412917523296,9161,0.100940984618097,9792,0.134661798378613,—,,—,,—,,—,,—,
        Case,,—,,—,,—,,—,,—,,—,,2385,0.0500924136772242,1654,0.0295346594764473,1836,0.0324267043447545,1524,0.0250082047915983,1456,0.0236628691228811,2274,0.0356320218116862,1962,0.0305798004987531,2090,0.0322202694786175,1909,0.0267078920491906,1634,0.0223394946953954,1556,0.0207727017862388,4965,0.0547071268015338,5585,0.0768061830008733,—,,—,,—,,—,,—,
        IBNR,,—,,—,,—,,—,,—,,—,,1082,0.0227253633537764,1180,0.021070676047284,1821,0.0321617802896503,3413,0.0560059074499508,3709,0.0602785587752515,2406,0.0377003713627603,2824,0.0440149625935162,2542,0.0391884808682515,2326,0.0325419365670076,2736,0.037405665536476,2904,0.0387685899660908,4196,0.0462338578165631,4207,0.0578556153777393,—,,—,,—,,—,,—,
  Property and Casualty Insurance,,—,,—,,—,,—,,—,,—,,10336,0.217088129043098,11277,0.201367808292561,12200,0.215471564818085,13713,0.225024614374795,14526,0.236076124230063,16042,0.25136714771463,17013,0.265165211970075,18752,0.289088274288533,20771,0.29059697525078,23607,0.322746910204528,25121,0.335366993298267,18100,0.199435849971352,19.5,0.00026816840976133,—,,—,,—,,—,,—,
    Commercial Line,,—,,—,,—,,—,,—,,—,,4241,0.0890741829790809,4635,0.0827649012535267,4864,0.0859060402684564,5152,0.0845421726288152,5150,0.0836976483398612,5875,0.0920572243375797,6713,0.104629052369077,7410,0.114235500878735,8564,0.119814765588931,9864,0.13485726785519,9621,0.128440979360799,—,,—,,—,,—,,—,,—,,—,
      Berkshire Hathaway Primary Group,,—,,—,,—,,—,,—,,—,,4241,0.0890741829790809,4635,0.0827649012535267,4864,0.0859060402684564,5152,0.0845421726288152,5150,0.0836976483398612,5875,0.0920572243375797,6713,0.104629052369077,7410,0.114235500878735,8564,0.119814765588931,9864,0.13485726785519,9621,0.128440979360799,—,,—,,—,,—,,—,,—,,—,
    Personal Line,,—,,—,,—,,—,,—,,—,,6095,0.128013946064017,6642,0.118602907039034,7336,0.129565524549629,8561,0.14048244174598,9376,0.152378475890202,10167,0.159309923377051,10300,0.160536159600998,11342,0.174852773409799,12207,0.170782209661849,13743,0.187889642349338,15500,0.206926013937468,18100,0.199435849971352,19.5,0.00026816840976133,—,,—,,—,,—,,—,
"      GEICO ""Low-Cost Auto Insurer""",,—,,—,,—,,—,,—,,—,,6095,0.128013946064017,6642,0.118602907039034,7336,0.129565524549629,8561,0.14048244174598,9376,0.152378475890202,10167,0.159309923377051,10300,0.160536159600998,11342,0.174852773409799,12207,0.170782209661849,13743,0.187889642349338,15500,0.206926013937468,18100,0.199435849971352,19.5,0.00026816840976133,—,,—,,—,,—,,—,
Net Loss and LAE Reserves,,—,,—,,—,,—,,—,,—,,42171,1.0,48342,1.0,50103,1.0,52300,1.0,73462,1.0,77798,1.0,57030,1.0,57359,1.0,60589,1.0,62150,1.0,65533,1.0,55579,1.0,62661,1.0,—,,—,,—,,—,,—,
  Property and Casualty Reinsurance,,—,,—,,—,,—,,—,,—,,32616,0.773422494131038,37874,0.78345951760374,38621,0.77083208590304,39315,0.751720841300191,40112,0.546023794614903,41680,0.535746420216458,41068,0.720112221637735,39978,0.696978678149898,41426,0.683721467593127,40448,0.650812550281577,40583,0.619275784719149,28057,0.504812968927113,29361,0.468568966342701,—,,—,,—,,—,,—,
    Casualty Reinsurance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,19966,0.318635195735785,—,,—,,—,,—,,—,
      BHRG - Casualty Reinsurance,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,—,,19966,0.318635195735785,—,,—,,—,,—,,—,
